Name,Unknotting,Genus,Bridge,Nakanishi,Tunnel,Symmetry type,Symmetry group,Montesinos?,Montesinos fractions,Kohno,Min num gen (Heegaard realizable)
12a_641,[2; 3],4,3,1,2,reversible,D1,Y,"['1/3', '1/4', '2/7']",0.7606360077335524,
12a_642,2,3,3,"[1, 2]",2,reversible,D1,Y,"['1/3', '3/4', '2/7']",0.9873575878560634,
12a_643,[2; 3],3,2,1,1,reversible,D2,N,['n/a'],0.9319033345985932,2
12a_644,2,2,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.20918583554821799,2
12a_645,2,4,3,1,2,chiral,1,N,['n/a'],1.0447627746578827,
12a_646,1,4,3,1,2,chiral,1,N,['n/a'],0.7468159102900125,
12a_647,4,4,3,2,2,reversible,D2,N,['n/a'],2.1191436183257792,
12a_648,3,3,3,1,2,reversible,D2,Y,"['2/3', '2/3', '3/10']",1.2844544858955436,
12a_649,[2; 3],4,2,1,1,reversible,D2,N,['n/a'],0.7752674466290786,2
12a_650,2,3,2,1,1,reversible,D2,N,['n/a'],1.4532409586354598,2
12a_651,[2; 3],4,2,1,1,reversible,D2,N,['n/a'],0.4838890356004086,2
12a_652,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.7063287434659522,2
12a_653,[2; 3],2,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.8857116468222227,
12a_654,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4532409586353083,
12a_655,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.3886913898851097,
12a_656,1,3,3,1,2,reversible,D1,N,['n/a'],0.8658886960663478,
12a_657,2,4,3,1,2,chiral,1,N,['n/a'],0.4926787202466394,
12a_658,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.5282930567950105,
12a_659,[3; 4],3,3,1,2,chiral,1,N,['n/a'],0.5165695926679719,
12a_660,3,4,3,1,2,chiral,1,N,['n/a'],0.7063287434658678,
12a_661,[2; 3],3,3,1,2,chiral,1,N,['n/a'],0.1848291648158534,
12a_662,1,4,3,1,2,chiral,1,N,['n/a'],1.042706763191914,
12a_663,2,3,3,1,2,reversible,D1,N,['n/a'],1.1553448160002067,
12a_664,3,4,3,2,2,reversible,D1,N,['n/a'],0.4495322319978206,
12a_665,[2; 3],3,3,1,2,reversible,D1,N,['n/a'],0.6003330254248886,
12a_666,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2877915393986337,
12a_667,[2; 3; 4],4,3,1,2,chiral,1,N,['n/a'],0.5242153112541024,
12a_668,[2; 3],4,3,1,2,chiral,1,N,['n/a'],1.8416666297540807,
12a_669,[2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '1/3', '2/11']",0.9098300562505237,2
12a_670,1,4,3,1,2,chiral,1,N,['n/a'],1.9984898874503418,
12a_671,2,4,3,1,2,chiral,1,N,['n/a'],0.5107963758883585,
12a_672,2,4,3,1,2,chiral,1,N,['n/a'],2.051054409995816,
12a_673,2,4,3,1,2,reversible,D1,N,['n/a'],0.7690531322183469,
12a_674,2,4,3,1,2,chiral,1,N,['n/a'],1.1590536512467509,
12a_675,2,4,3,1,2,chiral,1,N,['n/a'],0.27352315065730537,
12a_676,2,3,3,1,2,chiral,1,N,['n/a'],0.7112275805341395,
12a_677,2,3,3,1,2,chiral,1,N,['n/a'],1.0331589580629132,
12a_678,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.3436866652718331,
12a_679,2,2,3,2,2,reversible,D2,Y,"['2/3', '2/3', '1/6']",2.0179170764708165,
12a_680,[2; 3],4,3,1,2,chiral,1,N,['n/a'],0.433809258399017,
12a_681,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '15/11']",0.19187062393163615,2
12a_682,2,3,2,1,1,reversible,D2,N,['n/a'],1.264094139606384,2
12a_683,3,4,3,2,2,reversible,D2,Y,"['1/3', '1/3', '5/12']",2.2902805150341825,
12a_684,[2; 3],3,2,1,1,reversible,D2,N,['n/a'],1.4121762863833727,2
12a_685,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4847396102295007,
12a_686,[2; 3],3,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.745037910243984,
12a_687,[2; 3],3,3,1,2,chiral,1,N,['n/a'],1.3436857236670696,
12a_688,2,4,3,1,2,chiral,1,N,['n/a'],0.27352315065730537,
12a_689,[2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '1/3', '13/9']",0.5931408085828495,2
12a_690,2,2,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.7485896873613263,2
12a_691,2,2,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.9908679951249739,2
12a_692,[2; 3; 4],4,4,2,2,reversible,D2,Y,"['1/2', '1/3', '2/3', '4/3']",1.4695260307473588,
12a_693,[2; 3],4,4,2,2,reversible,D2,Y,"['1/2', '1/3', '2/5', '1/3']",0.983834655226358,
12a_694,3,4,4,2,2,reversible,D2,Y,"['1/2', '1/3', '3/5', '1/3']",1.2585885899908267,
12a_695,1,4,3,1,2,chiral,1,N,['n/a'],0.8254287554611983,
12a_696,1,4,3,1,2,chiral,1,N,['n/a'],0.32537841676556334,
12a_697,1,4,3,1,2,chiral,1,N,['n/a'],0.4245384837545032,
12a_698,2,4,3,1,2,chiral,1,N,['n/a'],1.0976815631308192,
12a_699,2,4,3,1,2,chiral,1,N,['n/a'],1.4053640370265237,
12a_700,2,4,3,1,2,chiral,1,N,['n/a'],0.38623402754954417,
12a_701,2,4,3,2,2,chiral,Z2,N,['n/a'],2.417634831057916,
12a_702,[2; 3],4,3,1,2,chiral,Z2,N,['n/a'],1.793107594402673,
12a_703,2,4,3,2,2,chiral,Z2,N,['n/a'],2.1000213479038874,
12a_704,2,4,3,1,2,chiral,1,N,['n/a'],1.1071305010863697,
12a_705,2,4,3,1,2,reversible,D1,N,['n/a'],1.3143301817715562,
12a_706,[2; 3],4,3,1,2,reversible,D1,N,['n/a'],1.4946131824629718,
12a_707,2,4,3,1,2,chiral,1,N,['n/a'],1.0640405768061307,
12a_708,2,4,3,1,2,reversible,D1,N,['n/a'],1.2975099393261496,
12a_709,2,4,3,1,2,chiral,1,N,['n/a'],0.6016968394130362,
12a_710,2,4,3,1,2,chiral,1,N,['n/a'],0.8238204380677036,
12a_711,2,4,3,1,2,chiral,1,N,['n/a'],1.8647611171437526,
12a_712,2,4,3,2,2,reversible,D2,N,['n/a'],1.832662934901827,
12a_713,2,4,2,1,1,reversible,D2,N,['n/a'],0.2905371018871439,2
12a_714,2,4,2,1,1,reversible,D2,N,['n/a'],0.6230387237407353,2
12a_715,1,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.87141271944661,2
12a_716,3,5,2,1,1,reversible,D2,N,['n/a'],0.8208301156469787,2
12a_717,2,4,2,1,1,reversible,D2,N,['n/a'],1.3657738484108013,2
12a_718,2,4,2,1,1,reversible,D2,N,['n/a'],1.4818461416768867,2
12a_719,2,3,3,"[1, 2]",2,reversible,D2,Y,"['1/3', '1/3', '13/5']",1.9394018424057344,
12a_720,2,4,2,1,1,reversible,D2,N,['n/a'],0.9723467237942967,2
12a_721,1,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.48940943501304,2
12a_722,4,5,2,1,1,reversible,D2,N,['n/a'],1.0,2
12a_723,3,4,2,1,1,reversible,D2,N,['n/a'],1.5924806635422883,2
12a_724,3,4,2,1,1,reversible,D2,N,['n/a'],1.093014979899685,2
12a_725,3,3,3,2,2,reversible,D2,Y,"['2/3', '1/3', '10/3']",2.323663807449668,
12a_726,3,4,2,1,1,reversible,D2,N,['n/a'],1.2016261237512418,2
12a_727,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.1958330093910639,2
12a_728,2,4,2,1,1,reversible,D2,N,['n/a'],0.7112275805339435,2
12a_729,1,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.5282930567950105,2
12a_730,[2; 3],3,3,1,2,chiral,Z2,Y,"['2/3', '1/3', '10/7']",1.1631862533986757,
12a_731,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.282782703746947,2
12a_732,1,3,2,1,1,reversible,D2,N,['n/a'],0.9159841538095486,2
12a_733,2,3,2,1,1,reversible,D2,N,['n/a'],0.5738846062270896,2
12a_734,2,4,3,1,2,chiral,1,N,['n/a'],0.8763240554857045,
12a_735,2,2,3,1,2,chiral,Z2,Y,"['2/3', '1/3', '6/5']",0.7160929051306878,
12a_736,1,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.6121787230568203,2
12a_737,2,4,3,1,2,reversible,D2,Y,"['1/3', '1/3', '13/8']",1.8896797668958525,
12a_738,2,3,2,1,1,reversible,D2,N,['n/a'],1.3523967511617572,2
12a_739,3,4,3,1,2,reversible,D2,Y,"['1/3', '1/3', '11/8']",1.8454334802646082,
12a_740,2,3,2,1,1,reversible,D2,N,['n/a'],1.4680650168830123,2
12a_741,[2; 3],3,3,1,2,reversible,D1,N,['n/a'],1.318981893926062,
12a_742,2,4,3,2,2,reversible,D2,Y,"['1/3', '1/3', '7/12']",2.3464536371539637,
12a_743,2,2,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.143703329107802,2
12a_744,1,2,2,1,1,reversible,D2,N,['n/a'],0.8664735454724068,2
12a_745,1,2,2,1,1,reversible,D2,N,['n/a'],1.3440626826917843,2
12a_746,2,4,3,1,2,reversible,D1,N,['n/a'],0.978945215629144,
12a_747,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1746346661593452,
12a_748,2,3,3,1,2,chiral,Z2,Y,"['1/3', '2/5', '4/7']",0.8857116468220503,
12a_749,2,3,3,1,2,chiral,Z2,Y,"['1/3', '3/5', '3/7']",1.045247543090384,
12a_750,[2; 3],2,4,3,3,reversible,D2,Y,"['2/3', '1/3', '1/3', '1/3']",3.5100541000207612,
12a_751,1,3,3,1,2,chiral,1,N,['n/a'],0.2192044139583679,
12a_752,2,2,3,1,2,chiral,Z2,Y,"['1/3', '2/5', '4/5']",0.8053800873174828,
12a_753,2,2,3,1,2,chiral,Z2,Y,"['1/3', '3/5', '1/5']",0.7286766532660753,
12a_754,2,4,3,1,2,chiral,1,N,['n/a'],1.2537128176206724,
12a_755,2,4,3,1,2,chiral,1,N,['n/a'],1.0183257860820605,
12a_756,2,4,3,1,2,chiral,1,N,['n/a'],0.7923408058716574,
12a_757,2,4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '18/11']",0.726854283095495,2
12a_758,2,3,2,1,1,reversible,D2,N,['n/a'],1.264094139606456,2
12a_759,2,4,2,1,1,reversible,D2,N,['n/a'],0.3135292051869083,2
12a_760,2,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.2941979446902265,2
12a_761,1,3,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.3388860071241342,2
12a_762,[3; 4],4,2,1,1,reversible,D2,N,['n/a'],0.8664735454725396,2
12a_763,[2; 3],3,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.37276488070120023,2
12a_764,[2; 3],3,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.309809686106774,2
12a_765,1,4,3,1,2,chiral,1,N,['n/a'],0.772899687296618,
12a_766,1,4,3,1,2,chiral,1,N,['n/a'],1.5044219555030762,
12a_767,[2; 3],2,3,1,2,reversible,D2,Y,"['1/3', '1/3', '9/7']",1.153485926465544,
12a_768,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4931767155588163,
12a_769,2,3,3,2,2,chiral,1,N,['n/a'],2.247741630260118,
12a_770,1,3,3,1,2,chiral,1,N,['n/a'],0.8175922250291757,
12a_771,2,3,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.618313998100276,
12a_772,2,3,3,"[1, 2]",1,reversible,D1,Y,"['1/2', '1/3', '14/9']",1.0398587344239545,2
12a_773,1,2,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.7485896873612004,2
12a_774,1,2,2,"[1, 2]",1,reversible,D2,N,['n/a'],0.39640165554801954,2
12a_775,2,2,2,1,1,reversible,D2,N,['n/a'],1.240604805637731,2
12a_776,2,4,3,1,2,chiral,1,N,['n/a'],0.9789452156289227,
12a_777,2,4,3,1,2,chiral,1,N,['n/a'],1.4733441532348037,
12a_778,2,4,3,1,2,chiral,1,N,['n/a'],1.5266639619857356,
12a_779,2,3,3,1,2,chiral,1,N,['n/a'],0.3841059474851598,
12a_780,3,3,3,2,2,reversible,D1,N,['n/a'],1.4700837051827764,
12a_781,1,3,3,1,2,chiral,1,N,['n/a'],0.9342032361002918,
12a_782,2,3,3,1,2,chiral,1,N,['n/a'],0.9438836276667387,
12a_783,2,3,3,1,2,chiral,1,N,['n/a'],0.9107305179910599,
12a_784,[2; 3],4,3,1,2,chiral,1,N,['n/a'],0.4542808480551793,
12a_785,2,4,3,1,2,reversible,D2,N,['n/a'],1.498914323470965,
12a_786,2,3,3,1,2,chiral,1,N,['n/a'],0.7468159102900125,
12a_787,2,2,3,2,2,reversible,D2,Y,"['1/3', '1/3', '7/9']",2.1610005370892753,
12a_788,2,4,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.34842390011671914,
12a_789,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '14/5']",0.646215216695239,2
12a_790,2,3,3,"[1, 2]",1,reversible,D1,Y,"['1/2', '1/3', '18/7']",0.801057243635964,2
12a_791,[2; 3],3,2,1,1,reversible,D2,N,['n/a'],1.592480663542411,2
12a_792,2,2,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.1227020235873861,2
12a_793,1,4,3,"[1, 2]",2,reversible,D2,N,['n/a'],1.4173061747139377,
12a_794,[3; 4],4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '11/5']",0.3309634440178858,2
12a_795,[2; 3],3,3,"[1, 2]",1,reversible,D1,Y,"['1/2', '1/3', '17/7']",0.9438836276667397,2
12a_796,[2; 3],3,2,1,1,reversible,D2,N,['n/a'],1.3724135022862987,2
12a_797,2,2,2,"[1, 2]",1,reversible,D2,N,['n/a'],1.337282273406596,2
12a_798,[2; 3],3,3,1,2,chiral,Z2,N,['n/a'],1.808705625290115,
12a_799,1,3,3,1,2,reversible,D1,N,['n/a'],0.29783161161593663,
12a_800,[2; 3],3,3,1,1,reversible,D2,Y,"['1/2', '1/3', '13/3']",0.845230839788536,2
12a_801,[3; 4],4,4,2,2,reversible,D2,Y,"['1/2', '1/3', '1/3', '4/3']",1.4391859470120423,
12a_802,2,2,2,1,1,reversible,D2,N,['n/a'],0.1458980337503153,2
12a_803,1,1,2,1,1,reversible,D2,N,['n/a'],1.0,2
12a_804,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4078325376387064,
12a_805,2,5,3,1,2,reversible,D1,N,['n/a'],2.1829150839629743,
12a_806,2,4,3,2,2,reversible,D1,N,['n/a'],1.7520815949039488,
12a_807,1,4,3,1,2,reversible,D1,N,['n/a'],1.3147155577305798,
12a_808,2,3,3,2,2,reversible,D1,N,['n/a'],2.023477651236656,
12a_809,2,4,3,1,2,reversible,D1,N,['n/a'],1.9033599118160873,
12a_810,2,3,3,2,2,reversible,D1,N,['n/a'],1.998489887450427,
12a_811,4,4,3,1,2,reversible,D1,N,['n/a'],0.8477659074501385,
12a_812,[2; 3],3,3,1,2,chiral,1,N,['n/a'],1.4847396102295007,
12a_813,4,4,3,1,2,chiral,1,N,['n/a'],1.1534859264655881,
12a_814,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1757632053708353,
12a_815,[2; 3; 4],5,3,1,2,chiral,1,N,['n/a'],1.1691411441857205,
12a_816,[2; 3; 4],4,3,1,2,chiral,1,N,['n/a'],1.163186253398868,
12a_817,4,4,3,1,2,chiral,Z2,N,['n/a'],0.8477659074501385,
12a_818,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4112368148761263,
12a_819,2,5,3,1,2,negative amphicheiral,D1,N,['n/a'],0.021286236252198165,
12a_820,2,4,3,1,2,chiral,1,N,['n/a'],0.4288340137722045,
12a_821,1,3,3,"[1, 2]",2,negative amphicheiral,D1,N,['n/a'],0.5491502812526186,
12a_822,3,4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '9/13']",0.44473291569231627,2
12a_823,2,3,3,"[1, 2]",1,reversible,D1,Y,"['1/2', '1/3', '11/15']",0.9687692056535855,2
12a_824,[2; 3],5,3,1,2,chiral,1,N,['n/a'],0.60827348704601,
12a_825,[2; 3],4,3,1,2,chiral,1,N,['n/a'],0.6983294745856136,
12a_826,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '4/13']",0.483889035600469,2
12a_827,[2; 3],3,3,1,1,reversible,D1,Y,"['1/2', '1/3', '4/15']",0.8729333558610525,2
12a_828,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.8738718378103555,
12a_829,3,4,3,1,2,chiral,1,N,['n/a'],0.6152888408322876,
12a_830,2,4,3,1,2,chiral,1,N,['n/a'],0.6698136356027566,
12a_831,2,4,3,1,2,chiral,1,N,['n/a'],0.6698136356027566,
12a_832,3,4,3,1,2,chiral,1,N,['n/a'],0.6152888408322876,
12a_833,2,4,3,1,2,chiral,1,N,['n/a'],0.25735421375200856,
12a_834,2,3,3,1,2,chiral,1,N,['n/a'],0.7268542830952289,
12a_835,[2; 3],5,3,1,1,reversible,D1,Y,"['1/2', '1/3', '6/7']",0.7606360077333298,2
12a_836,2,4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '10/13']",0.7940128895745917,2
12a_837,2,4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '10/17']",1.0452475430865287,2
12a_838,4,5,3,1,1,reversible,D1,Y,"['1/2', '1/3', '1/7']",0.8208301156455805,2
12a_839,3,4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '3/13']",0.6374620518254559,2
12a_840,3,4,3,1,1,reversible,D1,Y,"['1/2', '1/3', '7/17']",1.0398587344240509,2
12a_841,[2; 3],3,3,1,2,reversible,D1,N,['n/a'],0.6769395837645669,
12a_842,2,3,3,1,1,reversible,D1,Y,"['1/2', '1/3', '6/11']",0.8997833711620308,2
12a_843,2,3,3,1,1,reversible,D1,Y,"['1/2', '1/3', '5/11']",1.0056024257980782,2
12a_844,2,4,3,1,2,chiral,1,N,['n/a'],0.21306820254907766,
12a_845,[2; 3],3,3,1,2,reversible,D1,N,['n/a'],0.9723467238022475,
12a_846,2,4,3,1,2,chiral,1,N,['n/a'],0.21306820254907766,
12a_847,2,4,3,1,2,chiral,1,N,['n/a'],0.7093603845373251,
12a_848,2,4,3,1,2,chiral,1,N,['n/a'],0.35364516304058724,
12a_849,1,3,3,1,2,chiral,1,N,['n/a'],0.492678720244513,
12a_850,2,5,3,1,2,chiral,1,N,['n/a'],0.573884606227088,
12a_851,1,4,3,1,2,chiral,1,N,['n/a'],0.27832971473926477,
12a_852,2,4,3,1,2,chiral,1,N,['n/a'],0.7879464291326698,
12a_853,2,3,3,1,2,chiral,1,N,['n/a'],0.2978316116158985,
12a_854,2,3,3,1,2,chiral,1,N,['n/a'],0.7752674466289007,
12a_855,2,4,3,1,2,chiral,1,N,['n/a'],1.7931075944016945,
12a_856,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.686383845950477,
12a_857,1,4,3,1,2,chiral,1,N,['n/a'],0.8992201866073609,
12a_858,1,3,3,1,2,chiral,1,N,['n/a'],1.5425023484872042,
12a_859,3,5,3,1,2,chiral,1,N,['n/a'],0.4187062081777317,
12a_860,2,4,3,1,2,chiral,1,N,['n/a'],0.6633751456150505,
12a_861,2,4,3,1,2,chiral,1,N,['n/a'],0.7993998945665156,
12a_862,[2; 3],3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.9364974893914824,
12a_863,2,3,3,1,2,chiral,1,N,['n/a'],0.5242153112567203,
12a_864,1,5,3,1,2,chiral,1,N,['n/a'],1.6592615488775277,
12a_865,1,4,3,1,2,chiral,1,N,['n/a'],0.9192160662628345,
12a_866,2,4,3,1,2,chiral,1,N,['n/a'],1.034744472277974,
12a_867,2,4,3,1,2,chiral,1,N,['n/a'],1.2232828160146718,
12a_868,2,4,3,2,2,negative amphicheiral,D2,N,['n/a'],0.6261646075056575,
12a_869,[2; 3],5,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.4368557986765584,
12a_870,2,4,3,1,2,chiral,1,N,['n/a'],0.26556176803381054,
12a_871,2,4,3,1,2,chiral,1,N,['n/a'],0.09506222416458306,
12a_872,2,3,3,1,2,chiral,1,N,['n/a'],0.26556176803253373,
12a_873,2,3,3,2,2,reversible,D1,N,['n/a'],2.262326352206068,
12a_874,2,4,3,1,2,chiral,1,N,['n/a'],0.6290848932156224,
12a_875,1,3,3,1,2,chiral,1,N,['n/a'],0.27166476202764206,
12a_876,4,4,3,1,1,reversible,D2,Y,"['1/2', '4/5', '4/5']",1.7969762380269978,2
12a_877,[3; 4],3,3,1,1,reversible,D1,Y,"['1/2', '4/7', '4/5']",1.5292679298637601,2
12a_878,[2; 3],5,3,1,1,reversible,D1,Y,"['1/2', '4/5', '1/5']",1.8491926576249975,2
12a_879,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '3/7', '4/5']",1.4780499818352995,2
12a_880,[2; 3],2,3,1,1,reversible,D2,Y,"['1/2', '4/7', '4/7']",1.653773948079354,2
12a_881,[2; 3],4,3,1,1,reversible,D1,Y,"['1/2', '4/7', '1/5']",1.5219027313757714,2
12a_882,2,3,3,"[1, 2]",1,reversible,D1,Y,"['1/2', '4/7', '3/7']",1.6592615488774505,2
12a_883,2,3,3,1,2,reversible,D1,N,['n/a'],1.105190519834314,
12a_884,2,4,3,1,2,chiral,1,N,['n/a'],0.6324868885415327,
12a_885,2,4,3,1,2,chiral,1,N,['n/a'],1.2363212443074212,
12a_886,[2; 3],4,3,2,2,reversible,D1,N,['n/a'],2.194163868123393,
12a_887,1,4,3,1,2,negative amphicheiral,D1,N,['n/a'],1.2786404500041897,
12a_888,1,4,3,1,2,chiral,1,N,['n/a'],1.1819196436993142,
12a_889,2,4,3,1,2,chiral,1,N,['n/a'],1.1631862533990707,
12a_890,2,3,3,1,2,negative amphicheiral,D1,N,['n/a'],0.3049516849970644,
12a_891,2,4,3,1,2,chiral,1,N,['n/a'],1.3147155577285912,
12a_892,2,3,3,1,2,chiral,1,N,['n/a'],0.6420974022418015,
12a_893,1,4,3,1,2,chiral,1,N,['n/a'],1.3143301817715347,
12a_894,2,4,3,1,2,chiral,1,N,['n/a'],1.050126418143291,
12a_895,2,4,3,2,2,chiral,1,N,['n/a'],2.3068129514073106,
12a_896,[2; 3],4,3,1,2,reversible,D1,N,['n/a'],0.6749775432606205,
12a_897,2,3,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.6332873243598207,
12a_898,[2; 3],5,3,1,2,chiral,1,N,['n/a'],1.3472520987601189,
12a_899,[2; 3],4,3,1,2,chiral,1,N,['n/a'],1.4136950608701628,
12a_900,[3; 4],3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1859725704203246,
12a_901,[2; 3],4,3,1,2,chiral,1,N,['n/a'],0.8593759335794723,
12a_902,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4946131824633642,
12a_903,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.9529342830420658,
12a_904,2,4,3,2,2,reversible,D1,N,['n/a'],2.0764431195872355,
12a_905,2,3,3,2,2,reversible,D2,N,['n/a'],2.262326352206068,
12a_906,2,4,3,2,2,negative amphicheiral,D1,N,['n/a'],0.631189606246334,
12a_907,3,4,3,2,2,reversible,D1,N,['n/a'],1.8841593586956655,
12a_908,2,3,3,"[1, 2]",2,reversible,D1,N,['n/a'],0.865888696072346,
12a_909,2,5,3,1,2,chiral,1,N,['n/a'],1.3482361565302734,
12a_910,2,4,3,1,2,chiral,1,N,['n/a'],0.8778361842532273,
12a_911,[2; 3],4,3,1,2,chiral,1,N,['n/a'],0.5753111214011277,
12a_912,[2; 3],3,3,1,2,chiral,1,N,['n/a'],1.2640941396063483,
12a_913,2,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.5943418297857619,
12a_914,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.9162504456160696,
12a_915,2,3,3,1,2,chiral,1,N,['n/a'],1.0183257860820605,
12a_916,[2; 3],5,3,1,2,chiral,1,N,['n/a'],1.6592615488774505,
12a_917,2,4,3,1,2,chiral,1,N,['n/a'],1.4547168608218564,
12a_918,2,4,3,1,2,chiral,1,N,['n/a'],1.2636933262347725,
12a_919,1,3,3,1,2,chiral,1,N,['n/a'],1.8673325674984498,
12a_920,2,5,3,1,2,chiral,1,N,['n/a'],0.8518517542979847,
12a_921,3,4,3,2,2,chiral,1,N,['n/a'],1.1265183337952316,
12a_922,2,4,3,1,2,chiral,1,N,['n/a'],1.3084096172987905,
12a_923,3,4,3,"[1, 2]",2,chiral,1,N,['n/a'],1.2184245709358565,
12a_924,2,3,3,1,2,chiral,1,N,['n/a'],0.7093603845372751,
12a_925,2,4,3,1,2,chiral,1,N,['n/a'],1.5348706285969327,
12a_926,2,4,3,1,2,chiral,1,N,['n/a'],0.5931408085828084,
12a_927,2,3,3,1,2,chiral,1,N,['n/a'],1.142543123409826,
12a_928,1,4,3,1,2,chiral,1,N,['n/a'],1.6214694768047937,
12a_929,2,4,3,1,2,chiral,1,N,['n/a'],0.18482916481606182,
12a_930,3,4,3,1,2,chiral,1,N,['n/a'],1.1032471272688,
12a_931,2,3,3,1,2,chiral,1,N,['n/a'],0.9615742399265391,
12a_932,2,4,3,1,2,chiral,1,N,['n/a'],1.2144799469042924,
12a_933,2,4,3,1,2,chiral,1,N,['n/a'],0.5886518380868878,
12a_934,2,4,3,1,2,chiral,1,N,['n/a'],0.9410692165058253,
12a_935,1,4,3,1,2,chiral,1,N,['n/a'],1.0640405768061307,
12a_936,2,3,3,1,2,chiral,1,N,['n/a'],1.319987027461358,
12a_937,3,4,3,1,1,reversible,D1,Y,"['1/2', '3/7', '1/5']",1.6016902068641794,2
12a_938,[2; 3],3,3,"[1, 2]",1,reversible,D2,Y,"['1/2', '3/7', '3/7']",1.5636788617141284,2
12a_939,2,2,3,"[1, 2]",2,reversible,D1,N,['n/a'],1.5520084890543187,
12a_940,[2; 3],3,3,1,2,reversible,D1,N,['n/a'],1.399242877898442,
12a_941,2,4,3,2,2,chiral,1,N,['n/a'],1.9684143529922564,
12a_942,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.4201106792660292,
12a_943,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],1.1590536512467509,
12a_944,1,4,3,1,2,chiral,1,N,['n/a'],1.4532409586356176,
12a_945,2,3,3,"[1, 2]",2,chiral,1,N,['n/a'],0.7298006646742439,
12a_946,3,4,3,1,2,chiral,1,N,['n/a'],1.5578546037206848,
12a_947,[2; 3],3,3,1,2,chiral,1,N,['n/a'],1.1958330093910639,
12a_948,2,4,3,1,2,chiral,1,N,['n/a'],0.8117020098536604,
12a_949,2,4,3,2,2,chiral,1,N,['n/a'],1.9264032596868932,
12a_950,2,3,3,1,2,chiral,1,N,['n/a'],0.9107305179910102,
12a_951,2,4,3,1,2,chiral,1,N,['n/a'],0.9819699290973553,
12a_952,3,4,3,1,2,chiral,1,N,['n/a'],1.575262776505867,
12a_953,2,3,3,1,2,chiral,1,N,['n/a'],1.5284004335083752,
12a_954,1,4,3,1,2,chiral,1,N,['n/a'],0.44657217943305955,
12a_955,2,3,3,1,2,chiral,1,N,['n/a'],1.3902358208757577,
12a_956,2,4,3,1,2,chiral,1,N,['n/a'],0.8353884733437115,
12a_957,[2; 3],3,3,1,2,chiral,1,N,['n/a'],1.1364488699127269,
